persona_id,age,employment_type,city_tier,total_income,monthly_expenses,expense_to_income_ratio,monthly_cashflow,savings_rate,current_savings,has_emergency_fund,emergency_fund_months,has_kpr,has_vehicle_credit,pinjol_active,total_debt,debt_to_income_ratio,credit_card_utilization,paylater_usage_history,financial_literacy_score,impulse_spending_tendency,item_price,available_cash,paylater_interest_rate,paylater_tenor_months,paylater_monthly_burden,item_to_income_ratio,slik_ojk_status,label_whatif
9,27,freelance,tier_1,11489000.0,5892000.0,0.5128,5597000.0,0.4872,42206000.0,1,7.2,0,0,0,0.0,0.0,0.2493,never,74.0,medium,555000.0,22581000.0,0.02,3,196000.0,0.0483,Kol-1,just_buy
3,21,permanent,tier_1,12407000.0,6214000.0,0.5008,6193000.0,0.4992,40507000.0,1,6.5,0,1,0,29498008.228865024,2.3775,0.0,never,42.0,medium,12600000.0,13498000.0,0.038,6,2579000.0,1.0156,Kol-1,just_buy
3,18,permanent,tier_1,5646000.0,4603000.0,0.8153,1043000.0,0.1847,2709000.0,0,0.6,0,0,0,0.0,0.0,0.0,good,47.0,medium,11259000.0,1451000.0,0.028,12,1254000.0,1.9942,Kol-1,dont_buy
6,25,permanent,tier_2,5511000.0,4504000.0,0.8173,1007000.0,0.1827,9361000.0,0,2.1,0,1,0,20416736.657897152,3.7047,0.0,good,54.0,medium,3249000.0,1259000.0,0.027,6,629000.0,0.5895,Kol-1,just_buy
7,45,not_working,tier_1,752117.2356660345,605000.0,0.8044,147117.2356660345,0.1956,779000.0,0,1.3,0,0,0,0.0,0.0,0.0,good,64.0,medium,2318000.0,257000.0,0.022,3,824000.0,3.082,Kol-1,dont_buy
4,36,permanent,tier_2,4095000.0,3148000.0,0.7687,947000.0,0.2313,9024000.0,0,2.9,0,1,0,25734891.96487037,6.2845,0.0,good,43.0,low,392000.0,1799000.0,0.028,6,76000.0,0.0957,Kol-1,just_buy
10,26,not_working,tier_2,586139.9769002529,551000.0,0.94,35139.97690025286,0.06,208000.0,0,0.4,0,0,0,0.0,0.0,0.0,good,34.0,low,1263000.0,98000.0,0.032,1,1303000.0,2.1548,Kol-1,dont_buy
3,35,not_working,tier_3,1357944.0907142134,1264000.0,0.9308,93944.09071421344,0.0692,646000.0,0,0.5,0,0,0,0.0,0.0,0.0,good,38.0,low,792000.0,347000.0,0.036,1,821000.0,0.5832,Kol-1,dont_buy
2,21,freelance,tier_2,5575000.0,4687000.0,0.8407,888000.0,0.1593,8712000.0,0,1.9,0,1,3,29781590.38092317,5.342,0.2429,problematic,32.0,medium,784000.0,3832000.0,0.039,1,815000.0,0.1406,Kol-3,dont_buy
10,19,permanent,tier_1,13330000.0,9884000.0,0.7415,3446000.0,0.2585,37671000.0,1,3.8,0,1,0,23708681.266024254,1.7786,0.0,never,33.0,medium,2282000.0,10712000.0,0.031,1,2353000.0,0.1712,Kol-1,just_buy
4,35,permanent,tier_2,4699000.0,3545000.0,0.7544,1154000.0,0.2456,6303000.0,0,1.8,0,1,0,15430682.316530729,3.2838,0.2473,good,51.0,high,1322000.0,2550000.0,0.038,6,271000.0,0.2813,Kol-1,buy_careful
10,24,contract,tier_2,7394000.0,5293000.0,0.7159,2101000.0,0.2841,6003000.0,0,1.1,0,1,0,25581099.93901414,3.4597,0.0,never,46.0,high,4781000.0,3230000.0,0.033,12,556000.0,0.6466,Kol-1,buy_careful
1,22,freelance,tier_3,3301000.0,2532000.0,0.767,769000.0,0.233,4198000.0,0,1.7,0,0,0,0.0,0.0,0.1654,good,39.0,medium,3758000.0,2122000.0,0.032,12,433000.0,1.1384,Kol-1,just_buy
1,39,freelance,tier_2,3676000.0,2577000.0,0.701,1099000.0,0.299,6006000.0,0,2.3,0,0,0,0.0,0.0,0.0,never,35.0,high,14399000.0,1444000.0,0.03,6,2832000.0,3.917,Kol-1,dont_buy
9,24,permanent,tier_2,4569000.0,3764000.0,0.8238,805000.0,0.1762,6845000.0,0,1.8,0,0,0,0.0,0.0,0.0546,good,60.0,low,4620000.0,3412000.0,0.031,1,4763000.0,1.0112,Kol-1,dont_buy
3,34,permanent,tier_1,7136000.0,3870000.0,0.5423,3266000.0,0.4577,18621000.0,1,4.8,0,0,0,0.0,0.0,0.0,problematic,36.0,high,1886000.0,5050000.0,0.026,12,206000.0,0.2643,Kol-2,buy_careful
10,22,permanent,tier_1,7171000.0,5353000.0,0.7465,1818000.0,0.2535,8628000.0,0,1.6,0,0,0,0.0,0.0,0.0828,good,66.0,high,1161000.0,1189000.0,0.033,3,425000.0,0.1619,Kol-1,buy_careful
2,29,contract,tier_3,3315000.0,2552000.0,0.7698,763000.0,0.2302,6582000.0,0,2.6,0,0,0,0.0,0.0,0.3025,good,36.0,medium,822000.0,3827000.0,0.039,6,169000.0,0.248,Kol-1,just_buy
1,26,contract,tier_2,4866000.0,3769000.0,0.7746,1097000.0,0.2254,10284000.0,0,2.7,0,0,0,0.0,0.0,0.4265,good,89.0,high,1054000.0,1482000.0,0.031,1,1087000.0,0.2166,Kol-2,buy_careful
3,35,permanent,tier_3,4261000.0,3241000.0,0.7606,1020000.0,0.2394,9591000.0,0,3.0,0,1,2,32438071.154202584,7.6128,0.0,good,55.0,high,15341000.0,3175000.0,0.029,1,15786000.0,3.6003,Kol-2,dont_buy
9,22,freelance,tier_1,9410000.0,5174000.0,0.5498,4236000.0,0.4502,23776000.0,1,4.6,0,0,0,0.0,0.0,0.3734,good,29.0,high,1025000.0,8547000.0,0.024,3,366000.0,0.1089,Kol-1,buy_careful
3,28,contract,tier_2,4890000.0,3603000.0,0.7368,1287000.0,0.2632,11550000.0,1,3.2,0,0,1,1781543.748984436,0.3643,0.0,good,66.0,medium,13678000.0,2559000.0,0.038,3,5079000.0,2.7971,Kol-1,dont_buy
1,20,contract,tier_2,4461000.0,3853000.0,0.8637,608000.0,0.1363,2536000.0,0,0.7,0,1,0,25327327.426658764,5.6775,0.2529,never,49.0,high,2210000.0,443000.0,0.027,1,2270000.0,0.4954,Kol-1,dont_buy
1,21,freelance,tier_1,11826000.0,7455000.0,0.6304,4371000.0,0.3696,15847000.0,0,2.1,0,1,0,29904597.534110285,2.5287,0.0,never,85.0,low,2847000.0,8520000.0,0.024,1,2915000.0,0.2407,Kol-1,buy_careful
6,32,permanent,tier_1,7521000.0,4076000.0,0.5419,3445000.0,0.4581,31942000.0,1,7.8,0,0,2,6892421.794989283,0.9164,0.0,problematic,40.0,medium,15723000.0,5604000.0,0.035,6,3171000.0,2.0905,Kol-3,dont_buy
3,24,contract,tier_2,5393000.0,4723000.0,0.8758,670000.0,0.1242,6590000.0,0,1.4,0,1,0,23085190.680745374,4.2806,0.0,good,76.0,high,2426000.0,3829000.0,0.021,3,860000.0,0.4498,Kol-1,buy_careful
4,52,contract,tier_2,7390000.0,3824000.0,0.5175,3566000.0,0.4825,36539000.0,1,9.6,0,0,0,0.0,0.0,0.0468,never,46.0,low,378000.0,7209000.0,0.022,1,386000.0,0.0512,Kol-1,just_buy
6,33,not_working,tier_1,937747.6148893562,803000.0,0.8563,134747.6148893562,0.1437,1181000.0,0,1.5,0,0,3,5130540.555402187,5.4711,0.1981,problematic,17.0,high,4624000.0,679000.0,0.029,12,519000.0,4.931,Kol-3,dont_buy
6,21,permanent,tier_2,5250000.0,4500000.0,0.8571,750000.0,0.1429,1565000.0,0,0.3,0,1,1,26144204.274745893,4.9798,0.0,problematic,32.0,medium,3051000.0,645000.0,0.021,1,3115000.0,0.5811,Kol-3,dont_buy
5,18,freelance,tier_1,7865000.0,5895000.0,0.7495,1970000.0,0.2505,6457000.0,0,1.1,0,0,0,0.0,0.0,0.0,good,62.0,medium,4230000.0,2298000.0,0.024,12,454000.0,0.5378,Kol-1,just_buy
3,29,contract,tier_3,2694000.0,2311000.0,0.8578,383000.0,0.1422,3437000.0,0,1.5,0,0,0,0.0,0.0,0.0,never,77.0,low,1403000.0,901000.0,0.026,1,1439000.0,0.5208,Kol-1,dont_buy
9,30,freelance,tier_1,12125000.0,8735000.0,0.7204,3390000.0,0.2796,40186000.0,1,4.6,0,0,4,4344628.050163588,0.3583,0.0375,problematic,35.0,medium,2172000.0,6119000.0,0.036,6,440000.0,0.1791,Kol-3,dont_buy
8,43,permanent,tier_3,2737000.0,2478000.0,0.9054,259000.0,0.0946,1380000.0,0,0.6,0,0,0,0.0,0.0,0.0,problematic,49.0,medium,1130000.0,445000.0,0.033,12,131000.0,0.4129,Kol-2,buy_careful
9,32,permanent,tier_3,4322000.0,3319000.0,0.7679,1003000.0,0.2321,6938000.0,0,2.1,0,0,2,5057626.573318221,1.1702,0.0,problematic,67.0,medium,653000.0,3850000.0,0.032,3,239000.0,0.1511,Kol-3,dont_buy
3,24,freelance,tier_3,3873000.0,3395000.0,0.8766,478000.0,0.1234,2734000.0,0,0.8,0,1,2,25669997.014730535,6.6279,0.0,problematic,39.0,medium,1198000.0,1443000.0,0.035,12,142000.0,0.3093,Kol-2,dont_buy
2,34,permanent,tier_2,7344000.0,4728000.0,0.6438,2616000.0,0.3562,27875000.0,1,5.9,1,0,0,324543403.58751965,44.1916,0.0,never,46.0,medium,14284000.0,15812000.0,0.03,3,5190000.0,1.945,Kol-1,dont_buy
8,18,permanent,tier_2,7420000.0,4231000.0,0.5702,3189000.0,0.4298,23128000.0,1,5.5,0,0,0,0.0,0.0,0.2729,good,44.0,medium,13775000.0,10840000.0,0.022,6,2599000.0,1.8565,Kol-1,buy_careful
2,28,not_working,tier_1,609028.6069249888,561000.0,0.9211,48028.606924988795,0.0789,542000.0,0,1.0,0,0,1,3548117.946962053,5.8259,0.0,good,59.0,high,2314000.0,214000.0,0.037,6,471000.0,3.7995,Kol-2,dont_buy
10,56,permanent,tier_3,4001000.0,2846000.0,0.7113,1155000.0,0.2887,3765000.0,0,1.3,0,0,0,0.0,0.0,0.4402,good,40.0,low,1223000.0,1523000.0,0.031,6,242000.0,0.3057,Kol-1,just_buy
9,30,freelance,tier_1,12980000.0,9363000.0,0.7213,3617000.0,0.2787,22379000.0,0,2.4,0,0,2,7612319.200773051,0.5865,0.0,problematic,61.0,low,3966000.0,3890000.0,0.033,3,1453000.0,0.3055,Kol-3,dont_buy
6,40,permanent,tier_3,4674000.0,3661000.0,0.7833,1013000.0,0.2167,5632000.0,0,1.5,0,0,2,2062680.4955887757,0.4413,0.0,problematic,61.0,low,1346000.0,649000.0,0.038,1,1397000.0,0.288,Kol-2,dont_buy
9,34,permanent,tier_3,3037000.0,2464000.0,0.8113,573000.0,0.1887,5906000.0,0,2.4,0,0,0,0.0,0.0,0.0,never,59.0,medium,2628000.0,3207000.0,0.039,6,540000.0,0.8653,Kol-1,buy_careful
6,45,freelance,tier_2,10323000.0,6680000.0,0.6471,3643000.0,0.3529,41629000.0,1,6.2,0,1,0,23305445.28215877,2.2576,0.1733,good,52.0,low,3427000.0,9607000.0,0.038,12,416000.0,0.332,Kol-1,just_buy
6,31,freelance,tier_3,4206000.0,3289000.0,0.782,917000.0,0.218,3737000.0,0,1.1,0,1,0,26551901.773507223,6.3129,0.0,good,45.0,low,1434000.0,1513000.0,0.02,1,1463000.0,0.3409,Kol-1,dont_buy
6,22,contract,tier_3,2154000.0,1823000.0,0.8463,331000.0,0.1537,967000.0,0,0.5,0,1,0,28842299.813005406,13.3901,0.267,good,37.0,low,974000.0,329000.0,0.038,3,362000.0,0.4522,Kol-1,dont_buy
2,24,permanent,tier_1,14708000.0,8736000.0,0.594,5972000.0,0.406,66875000.0,1,7.7,0,1,0,26455788.473007888,1.7987,0.0,good,48.0,high,2077000.0,31821000.0,0.025,3,744000.0,0.1412,Kol-1,buy_careful
8,27,permanent,tier_1,6737000.0,4934000.0,0.7324,1803000.0,0.2676,18175000.0,1,3.7,0,1,0,27641862.588884797,4.103,0.0,never,22.0,medium,350000.0,8872000.0,0.02,3,124000.0,0.052,Kol-1,just_buy
4,33,freelance,tier_3,2849000.0,2391000.0,0.8392,458000.0,0.1608,5159000.0,0,2.2,0,0,1,1439742.7035036874,0.5054,0.0,good,36.0,high,1107000.0,2042000.0,0.032,6,220000.0,0.3886,Kol-1,buy_careful
5,27,permanent,tier_3,4776000.0,3536000.0,0.7404,1240000.0,0.2596,8606000.0,0,2.4,0,0,0,0.0,0.0,0.0,never,62.0,low,623000.0,1331000.0,0.021,12,65000.0,0.1304,Kol-1,just_buy
2,19,contract,tier_1,8601000.0,5689000.0,0.6614,2912000.0,0.3386,29361000.0,1,5.2,0,1,0,16928487.70825736,1.9682,0.0791,good,51.0,medium,533000.0,15899000.0,0.029,12,60000.0,0.062,Kol-1,just_buy
4,28,permanent,tier_3,3103000.0,2670000.0,0.8605,433000.0,0.1395,2298000.0,0,0.9,0,1,0,15245643.089951824,4.9132,0.0,never,66.0,low,359000.0,1253000.0,0.036,1,372000.0,0.1157,Kol-1,buy_careful
8,35,permanent,tier_1,6668000.0,5397000.0,0.8094,1271000.0,0.1906,6259000.0,0,1.2,0,1,1,25217902.22320727,3.7819,0.0,problematic,14.0,medium,2191000.0,3678000.0,0.037,1,2272000.0,0.3286,Kol-2,dont_buy
2,34,freelance,tier_1,5616000.0,4795000.0,0.8538,821000.0,0.1462,7967000.0,0,1.7,0,0,1,2570296.1980778743,0.4577,0.0,problematic,50.0,medium,3454000.0,2499000.0,0.028,6,672000.0,0.615,Kol-3,dont_buy
9,33,freelance,tier_1,9193000.0,5812000.0,0.6322,3381000.0,0.3678,17599000.0,1,3.0,0,1,2,25106881.619152665,2.7311,0.0,problematic,61.0,low,1858000.0,4562000.0,0.033,1,1919000.0,0.2021,Kol-4,dont_buy
5,45,contract,tier_1,10592000.0,6677000.0,0.6304,3915000.0,0.3696,20711000.0,1,3.1,1,0,1,397947444.47996587,37.5706,0.0,problematic,44.0,low,497000.0,11132000.0,0.04,6,103000.0,0.0469,Kol-2,buy_careful
7,34,contract,tier_3,3547000.0,3042000.0,0.8576,505000.0,0.1424,4563000.0,0,1.5,0,1,0,21088021.33892932,5.9453,0.0,good,59.0,low,1749000.0,1557000.0,0.021,3,620000.0,0.4931,Kol-1,buy_careful
1,24,freelance,tier_2,5752000.0,4867000.0,0.8461,885000.0,0.1539,6349000.0,0,1.3,0,1,0,22639411.526070368,3.9359,0.0,good,27.0,high,2898000.0,3280000.0,0.039,1,3011000.0,0.5038,Kol-1,dont_buy
4,31,permanent,tier_1,11623000.0,7790000.0,0.6702,3833000.0,0.3298,11116000.0,0,1.4,0,1,1,21732209.033801813,1.8698,0.0,good,33.0,medium,4387000.0,6634000.0,0.027,1,4505000.0,0.3774,Kol-2,dont_buy
5,34,freelance,tier_1,10346000.0,5329000.0,0.5151,5017000.0,0.4849,48253000.0,1,9.1,1,0,0,187701909.82701385,18.1425,0.3345,never,53.0,high,2009000.0,22423000.0,0.036,6,407000.0,0.1942,Kol-1,buy_careful
3,25,not_working,tier_3,1134728.8175833465,1007000.0,0.8874,127728.8175833465,0.1126,798000.0,0,0.8,0,0,1,1156076.2336985616,1.0188,0.0,problematic,73.0,high,586000.0,131000.0,0.024,3,209000.0,0.5164,Kol-2,dont_buy
10,24,freelance,tier_1,11946000.0,7656000.0,0.6409,4290000.0,0.3591,13263000.0,0,1.7,0,0,0,0.0,0.0,0.0,good,29.0,medium,2145000.0,5164000.0,0.025,12,232000.0,0.1796,Kol-1,just_buy
6,33,not_working,tier_3,618239.45449886,505000.0,0.8168,113239.45449886005,0.1832,1185000.0,0,2.3,0,0,2,7286637.749506296,11.7861,0.0,good,52.0,medium,374000.0,318000.0,0.032,6,74000.0,0.6049,Kol-2,dont_buy
9,24,freelance,tier_2,5230000.0,3927000.0,0.7509,1303000.0,0.2491,15515000.0,1,4.0,0,1,1,29393716.334660053,5.6202,0.0,good,42.0,medium,3628000.0,9257000.0,0.037,6,739000.0,0.6937,Kol-1,dont_buy
6,32,permanent,tier_2,3862000.0,2973000.0,0.7698,889000.0,0.2302,9216000.0,1,3.1,0,0,0,0.0,0.0,0.242,good,81.0,low,883000.0,2231000.0,0.023,3,315000.0,0.2286,Kol-1,just_buy
6,46,permanent,tier_2,4255000.0,3631000.0,0.8533,624000.0,0.1467,6764000.0,0,1.9,0,0,0,0.0,0.0,0.0,problematic,27.0,low,3372000.0,1045000.0,0.037,1,3497000.0,0.7925,Kol-2,dont_buy
8,24,permanent,tier_3,3731000.0,3277000.0,0.8783,454000.0,0.1217,4640000.0,0,1.4,0,0,1,1352665.7378094606,0.3625,0.2945,good,68.0,medium,7137000.0,581000.0,0.021,6,1339000.0,1.9129,Kol-1,dont_buy
4,43,permanent,tier_1,12174000.0,8167000.0,0.6709,4007000.0,0.3291,35187000.0,1,4.3,1,1,1,350358196.2445543,28.7792,0.1967,problematic,54.0,high,2735000.0,18150000.0,0.021,1,2792000.0,0.2247,Kol-2,dont_buy
2,20,permanent,tier_2,4498000.0,3258000.0,0.7243,1240000.0,0.2757,2645000.0,0,0.8,0,1,1,31191877.37774985,6.9346,0.4026,problematic,48.0,low,2014000.0,658000.0,0.031,1,2076000.0,0.4478,Kol-3,dont_buy
4,27,contract,tier_1,11955000.0,6672000.0,0.5581,5283000.0,0.4419,46901000.0,1,7.0,1,0,0,312584436.40693885,26.1468,0.0,never,32.0,high,766000.0,17731000.0,0.03,3,278000.0,0.0641,Kol-1,buy_careful
4,37,permanent,tier_2,8402000.0,6171000.0,0.7345,2231000.0,0.2655,7158000.0,0,1.2,0,0,0,0.0,0.0,0.0597,good,96.0,medium,580000.0,2097000.0,0.022,3,206000.0,0.069,Kol-1,just_buy
7,30,permanent,tier_2,6279000.0,5241000.0,0.8347,1038000.0,0.1653,5009000.0,0,1.0,0,0,0,0.0,0.0,0.0,good,75.0,high,1456000.0,1286000.0,0.024,12,156000.0,0.2319,Kol-1,buy_careful
10,28,permanent,tier_1,11218000.0,7248000.0,0.6461,3970000.0,0.3539,29386000.0,1,4.1,1,0,1,307468423.0921689,27.4085,0.0,never,37.0,medium,4657000.0,13519000.0,0.03,3,1692000.0,0.4151,Kol-1,buy_careful
3,18,permanent,tier_2,7963000.0,5951000.0,0.7473,2012000.0,0.2527,10873000.0,0,1.8,0,1,0,22748209.593328618,2.8567,0.0,never,69.0,high,2567000.0,5930000.0,0.037,12,309000.0,0.3224,Kol-1,buy_careful
6,20,contract,tier_2,5209000.0,4070000.0,0.7813,1139000.0,0.2187,5299000.0,0,1.3,0,1,0,22213432.788537737,4.2644,0.0,good,37.0,low,2817000.0,2657000.0,0.033,1,2910000.0,0.5408,Kol-1,dont_buy
1,26,contract,tier_1,7067000.0,5114000.0,0.7236,1953000.0,0.2764,17742000.0,1,3.5,0,1,0,24441532.106249146,3.4585,0.0,problematic,48.0,low,7372000.0,7532000.0,0.032,3,2693000.0,1.0432,Kol-2,dont_buy
10,30,permanent,tier_3,3327000.0,2839000.0,0.8533,488000.0,0.1467,2542000.0,0,0.9,0,1,1,29553444.634806078,8.8829,0.0,never,33.0,low,10668000.0,1350000.0,0.022,1,10903000.0,3.2065,Kol-1,dont_buy
5,27,not_working,tier_2,800633.8851839529,645000.0,0.8056,155633.88518395287,0.1944,1432000.0,0,2.2,0,0,0,0.0,0.0,0.0,good,67.0,medium,1060000.0,661000.0,0.04,6,219000.0,1.324,Kol-1,buy_careful
2,34,freelance,tier_2,6003000.0,4506000.0,0.7506,1497000.0,0.2494,7733000.0,0,1.7,0,0,0,0.0,0.0,0.0,never,58.0,high,4617000.0,1979000.0,0.035,12,546000.0,0.7691,Kol-1,buy_careful
4,30,not_working,tier_1,1475287.6528106048,1195000.0,0.81,280287.6528106048,0.19,1619000.0,0,1.4,0,0,0,0.0,0.0,0.1377,never,30.0,low,1816000.0,462000.0,0.029,6,355000.0,1.2309,Kol-1,buy_careful
9,30,contract,tier_3,3876000.0,3282000.0,0.8467,594000.0,0.1533,1431000.0,0,0.4,0,1,0,17061787.70035448,4.4019,0.0,never,43.0,low,3168000.0,700000.0,0.026,12,346000.0,0.8173,Kol-1,just_buy
4,34,not_working,tier_2,792690.2041915571,666000.0,0.8402,126690.20419155713,0.1598,697000.0,0,1.0,0,0,0,0.0,0.0,0.0,never,44.0,low,1279000.0,277000.0,0.035,1,1324000.0,1.6135,Kol-1,dont_buy
3,35,not_working,tier_1,1184826.296901348,1004000.0,0.8474,180826.29690134805,0.1526,1182000.0,0,1.2,0,0,2,3123064.544874907,2.6359,0.0,problematic,66.0,low,2020000.0,142000.0,0.02,12,209000.0,1.7049,Kol-3,dont_buy
3,30,contract,tier_3,3447000.0,2767000.0,0.8027,680000.0,0.1973,3168000.0,0,1.1,0,1,0,26150704.099857584,7.5865,0.0,never,71.0,high,4108000.0,947000.0,0.024,1,4207000.0,1.1918,Kol-1,dont_buy
2,31,permanent,tier_3,3697000.0,2905000.0,0.7858,792000.0,0.2142,4617000.0,0,1.6,0,0,0,0.0,0.0,0.0,good,51.0,high,1106000.0,1135000.0,0.04,12,136000.0,0.2992,Kol-1,buy_careful
3,35,permanent,tier_1,9382000.0,6499000.0,0.6927,2883000.0,0.3073,33619000.0,1,5.2,0,1,0,21712282.505436953,2.3142,0.0,good,47.0,medium,2050000.0,3415000.0,0.033,1,2118000.0,0.2185,Kol-1,buy_careful
10,26,freelance,tier_2,8344000.0,5228000.0,0.6266,3116000.0,0.3734,10736000.0,0,2.1,0,1,0,17029017.55718733,2.0409,0.3034,never,31.0,high,5386000.0,1816000.0,0.033,12,627000.0,0.6455,Kol-1,buy_careful
9,30,permanent,tier_3,3094000.0,2529000.0,0.8174,565000.0,0.1826,1837000.0,0,0.7,0,1,0,29687650.171249233,9.5952,0.2934,never,36.0,low,3499000.0,707000.0,0.032,3,1278000.0,1.1309,Kol-1,dont_buy
8,27,freelance,tier_1,5259000.0,3931000.0,0.7475,1328000.0,0.2525,15507000.0,1,3.9,0,0,1,2779786.125569901,0.5286,0.1707,never,53.0,medium,1342000.0,1684000.0,0.022,6,253000.0,0.2552,Kol-1,just_buy
8,29,permanent,tier_2,6565000.0,5130000.0,0.7814,1435000.0,0.2186,3546000.0,0,0.7,0,1,0,23113887.749881852,3.5208,0.0,good,69.0,low,834000.0,1964000.0,0.021,12,87000.0,0.127,Kol-1,just_buy
9,26,contract,tier_2,7307000.0,4679000.0,0.6403,2628000.0,0.3597,30028000.0,1,6.4,0,1,0,29753717.71624718,4.0719,0.0,good,61.0,low,3781000.0,6695000.0,0.025,3,1355000.0,0.5174,Kol-1,buy_careful
4,30,freelance,tier_2,8541000.0,6246000.0,0.7313,2295000.0,0.2687,22010000.0,1,3.5,0,0,3,6682979.379155558,0.7825,0.0,problematic,43.0,low,4821000.0,2397000.0,0.028,12,537000.0,0.5645,Kol-5,dont_buy
1,28,contract,tier_2,6878000.0,5984000.0,0.87,894000.0,0.13,4069000.0,0,0.7,0,1,0,26208671.45281823,3.8105,0.0,good,40.0,high,7519000.0,2342000.0,0.028,3,2717000.0,1.0932,Kol-1,dont_buy
4,28,freelance,tier_3,2703000.0,2170000.0,0.8028,533000.0,0.1972,3201000.0,0,1.5,0,1,2,26279212.47701293,9.7222,0.0,good,55.0,low,1401000.0,1552000.0,0.035,1,1450000.0,0.5183,Kol-2,dont_buy
7,20,not_working,tier_3,1471729.8689810708,1284000.0,0.8724,187729.86898107082,0.1276,722000.0,0,0.6,0,0,2,4384261.157533294,2.979,0.0,good,56.0,medium,1235000.0,224000.0,0.036,1,1279000.0,0.8391,Kol-2,dont_buy
5,21,contract,tier_3,3185000.0,2339000.0,0.7344,846000.0,0.2656,7310000.0,1,3.1,0,0,2,2495429.7803669004,0.7835,0.0,problematic,45.0,medium,14024000.0,4081000.0,0.027,3,5053000.0,4.4031,Kol-5,dont_buy
8,20,freelance,tier_1,4970000.0,4200000.0,0.8451,770000.0,0.1549,9063000.0,0,2.2,0,0,2,4015083.512434801,0.8079,0.1561,problematic,92.0,medium,341000.0,1012000.0,0.04,3,127000.0,0.0686,Kol-4,dont_buy
9,30,permanent,tier_2,3914000.0,3008000.0,0.7685,906000.0,0.2315,2449000.0,0,0.8,0,0,0,0.0,0.0,0.0,good,67.0,medium,3333000.0,310000.0,0.027,3,1201000.0,0.8516,Kol-1,dont_buy
9,31,permanent,tier_2,8430000.0,5153000.0,0.6113,3277000.0,0.3887,14842000.0,0,2.9,0,0,0,0.0,0.0,0.0,good,48.0,medium,11477000.0,7287000.0,0.028,12,1278000.0,1.3614,Kol-1,just_buy
9,53,contract,tier_2,6841000.0,5362000.0,0.7838,1479000.0,0.2162,15958000.0,0,3.0,0,1,0,18657720.86249448,2.7273,0.0,good,56.0,low,4392000.0,7553000.0,0.039,1,4563000.0,0.642,Kol-1,dont_buy
10,24,contract,tier_1,11829000.0,6211000.0,0.5251,5618000.0,0.4749,20296000.0,1,3.3,0,0,0,0.0,0.0,0.3955,good,81.0,medium,879000.0,11234000.0,0.023,12,93000.0,0.0743,Kol-1,just_buy
7,40,permanent,tier_3,4146000.0,3132000.0,0.7554,1014000.0,0.2446,9349000.0,0,3.0,0,1,0,28764493.26217127,6.9379,0.0,good,53.0,high,4716000.0,5238000.0,0.036,6,956000.0,1.1375,Kol-1,dont_buy
3,41,permanent,tier_2,6157000.0,4948000.0,0.8036,1209000.0,0.1964,7532000.0,0,1.5,0,1,0,27376979.494632654,4.4465,0.0,good,24.0,medium,716000.0,2363000.0,0.035,1,741000.0,0.1163,Kol-1,just_buy
4,27,contract,tier_2,3190000.0,2741000.0,0.8592,449000.0,0.1408,2207000.0,0,0.8,0,0,0,0.0,0.0,0.0,good,46.0,high,3178000.0,718000.0,0.032,6,631000.0,0.9962,Kol-1,buy_careful
8,45,permanent,tier_1,5959000.0,4486000.0,0.7528,1473000.0,0.2472,8175000.0,0,1.8,0,1,0,22962987.727995254,3.8535,0.0,never,67.0,high,1228000.0,4861000.0,0.037,6,250000.0,0.2061,Kol-1,buy_careful
8,34,permanent,tier_1,13950000.0,8480000.0,0.6079,5470000.0,0.3921,19364000.0,0,2.3,0,0,0,0.0,0.0,0.0,never,63.0,low,10805000.0,2423000.0,0.026,1,11086000.0,0.7746,Kol-1,dont_buy
10,35,contract,tier_3,2068000.0,1882000.0,0.9101,186000.0,0.0899,1146000.0,0,0.6,0,0,1,3852571.88612669,1.8629,0.1487,good,33.0,medium,401000.0,521000.0,0.033,12,47000.0,0.1939,Kol-2,dont_buy
7,26,contract,tier_1,10263000.0,6730000.0,0.6558,3533000.0,0.3442,19301000.0,0,2.9,0,1,0,29524577.428677227,2.8768,0.0,good,33.0,medium,1306000.0,11478000.0,0.026,3,469000.0,0.1273,Kol-1,just_buy
3,30,permanent,tier_2,5851000.0,4664000.0,0.7971,1187000.0,0.2029,3065000.0,0,0.7,0,1,4,34743317.64703043,5.938,0.0,problematic,46.0,medium,875000.0,429000.0,0.03,6,172000.0,0.1495,Kol-4,dont_buy
1,34,permanent,tier_3,3950000.0,3216000.0,0.8142,734000.0,0.1858,8714000.0,0,2.7,0,1,0,29369991.6279578,7.4354,0.4521,good,48.0,medium,5588000.0,2594000.0,0.036,3,2064000.0,1.4147,Kol-1,dont_buy
10,33,not_working,tier_1,1014694.0132708984,841000.0,0.8288,173694.01327089837,0.1712,1381000.0,0,1.6,0,0,0,0.0,0.0,0.0,never,68.0,low,727000.0,554000.0,0.027,12,80000.0,0.7165,Kol-1,just_buy
5,33,permanent,tier_2,4916000.0,4141000.0,0.8424,775000.0,0.1576,9169000.0,0,2.2,0,1,0,28375516.390398853,5.7721,0.0,never,50.0,medium,560000.0,3335000.0,0.025,6,107000.0,0.1139,Kol-1,just_buy
1,18,permanent,tier_2,7092000.0,4457000.0,0.6285,2635000.0,0.3715,14161000.0,1,3.2,0,0,0,0.0,0.0,0.0,good,66.0,medium,3175000.0,7969000.0,0.027,6,615000.0,0.4477,Kol-1,just_buy
